System ID,UPC,EAN,Custom SKU,Manufact. SKU,Category,Description,Stock,Sold,Subtotal,Discounts,Subtotal w/ Discounts,Total,Cost,Profit,Margin
210000000610,768686072802,,GR-7089281,,Product,FIXTURE MIPS XL MT BLACK XL,0,2,$200.00,$0.00,$200.00,$226.00,$90.00,$110.00,55%
210000000613,720018004127,,K-004127,,Product,KEEPER 510 FOLDABLE LOCK,0,2,$280.00,$0.00,$280.00,$316.40,$105.00,$175.00,62.50%
210000000614,720018004097,,K-004097,,Product,KRYPTOLOK 685 FOLDABLE LOCK,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,
210000000619,8022530410199,,V-3CX-00-25-111,,Product,CORSA 25 C G+ BLACK,-1,6,$569.94,$0.00,$569.94,$644.04,$284.94,$285.00,50.01%
210000000647,,,GOLD,,Labour,GOLD TUNE SPECIAL,0,13,$644.25,$0.00,$644.25,$650.00,$0.00,$644.25,100%
210000000657,725012011362,,660016-02,,Product,"Cat Eye, 169-9691N, Wheel magnet, for CC-6000 & CC-7000",3,1,$9.00,$0.00,$9.00,$10.17,$3.99,$5.01,55.67%
210000000660,,5037835967005,900930-02,,Product,"Muc-Off, Wet, Chain lubricant, 120ml",5,3,$51.00,$0.00,$51.00,$57.63,$22.47,$28.53,55.94%
210000000679,4715910030639,,250093-09,,Product,JAG PRO S.MET DB PAD SHIM NEW,0,2,$52.00,$0.00,$52.00,$58.76,$26.00,$26.00,50%
210000000681,763477005632,,340668-02,,Product,PARK PW-5 PEDAL WRENCH,11,4,$84.00,$0.00,$84.00,$94.92,$40.00,$44.00,52.38%
210000000690,,,,,Labour,Warranty Tune,0,12,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,
210000000691,,,,,Labour,WARRANTY TUNE UP,0,2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,
210000000704,400310029201,,400138-01,,Product,"FSA, ML-140, Crank bolt, Mega Exo, M18, Alloy, Black",-1,1,$25.00,$0.00,$25.00,$28.25,$5.49,$19.51,78.04%
210000000710,4715910037331,,250696-02,,Product,JAG road pro brake insert wet red,0,2,$10.00,$0.00,$10.00,$11.30,$10.00,$0.00,0%
210000000725,36121710931,,FL-SK0090101,,Product,"MAX SUSPENSION SPRAY, 9OZ AEROSOL",0,2,$30.00,$0.00,$30.00,$33.90,$14.00,$16.00,53.33%
210000000728,36121600003,,FL-G35,,Product,PREMIUM SYNT GREASE 3.5OZ (SINGLE UNIT),1,2,$30.00,$0.00,$30.00,$33.90,$13.00,$17.00,56.67%
210000000735,629312066384,,,,Product,CR2032 3v battery,2,13,$13.00,$0.00,$13.00,$14.69,$6.50,$6.50,50%
210000000738,4715910024041,,250535-03,,Product,JAG MTN SPT SLK SS BRK XL 1PC,-2,2,$18.00,$0.00,$18.00,$20.34,$9.00,$9.00,50%
210000000780,689228130494,,350021-06,,Product,"Shimano, Altus FC-M311, Crankset, 7/8 sp., 175mm, 22/32/42T, Riveted, Square, 50mm, Black",1,2,$110.00,$0.00,$110.00,$124.30,$57.98,$52.02,47.29%
210000000795,689228328198,,120535-01,,Product,"Shimano, HG500-10, 10 speed cassette, 12-28",-1,5,$360.00,$0.00,$360.00,$406.80,$179.95,$180.05,50.01%
210000000796,766759708566,,500158-01,,Product,"KMC, X8.93, Chain, 6/7/8sp., 116 links, Silver",0,1,$30.00,$0.00,$30.00,$33.90,$13.49,$16.51,55.03%
210000000804,,,,,Labour,Ultrasonic Cleaning,0,1,$35.00,$0.00,$35.00,$39.55,$0.00,$35.00,100%
210000000805,,,,,Labour,Ultrasonic Cleaning (Silver Tune Add-on),0,2,$30.00,$0.00,$30.00,$33.90,$0.00,$30.00,100%
210000000816,710845709425,,312706-02,,Product,SRAM PG-1030 10S CASS 11-32T,0,3,$270.00,$0.00,$270.00,$305.10,$135.00,$135.00,50%
210000000819,58817270659,,160080,,Product,18 X  1.75-2.35 SV(35) TUBE,-3,6,$42.00,$0.00,$42.00,$47.46,$15.90,$26.10,62.14%
210000000833,58817274558,,254514-01,,Product,49N DLX AM MTB STEM - 35MM,-1,5,$185.00,$0.00,$185.00,$209.05,$88.50,$96.50,52.16%
210000000887,58817160127,,258467-06,,Product,49N STEEL H-BAR 60MM RISE BLK,0,1,$13.00,$0.00,$13.00,$14.69,$6.25,$6.75,51.92%
210000000909,36121711181,,FL-TS0080101,,Product,FINNISH LINE TUBELESS TIRE SEALANT 8 OZ,1,2,$40.00,$0.00,$40.00,$45.20,$19.00,$21.00,52.50%
210000000931,4710944245479,,255399-02,,Product,SUNRACE CSM40 CASS 7SP 11-34T,1,2,$50.00,$0.00,$50.00,$56.50,$20.00,$30.00,60%
210000000935,710845003943,,312712-02,,Product,SRAM PG-970 CASSETTE 11-34T 9S,0,1,$32.50,$0.00,$32.50,$36.73,$32.50,$0.00,0%
210000000940,58817004216,,2.10E+12,160330,Product,700 X 28-35 SV(35) TUBE,16,11,$77.00,$0.00,$77.00,$87.01,$35.75,$41.25,53.57%
210000000953,4717592021448,,250233-02,,Product,TEKTRO TR160-2 160MM 6-BLT RTR,-20,21,$429.68,$2.21,$427.47,$483.04,$203.28,$224.19,52.45%
210000000985,,,BE-7067519,,Product,HUB MAT GUNMETAL S,0,1,$100.00,$0.00,$100.00,$113.00,$50.00,$50.00,50%
210000000987,,,BE-7067521,,Product,HUB MAT GUNMETAL L,0,2,$200.00,$0.00,$200.00,$226.00,$100.00,$100.00,50%
210000000988,,,BE-7067537,,Product,HUB WHITE S,0,1,$100.00,$0.00,$100.00,$113.00,$50.00,$50.00,50%
210000000991,768686129827,,GR-7095273,,Product,VASONA MIPS MAT TI,1,1,$100.00,$13.00,$87.00,$98.31,$45.00,$42.00,48.28%
210000000992,768686071881,,GR-7089137,,Product,VASONA MIPS MAT WHITE,0,2,$180.00,$0.00,$180.00,$203.40,$90.00,$90.00,50%
210000001005,770612223578,,160079-02,,Product,"EVO, Adjustable Stem, 22.2mm, For 25.4mm Handlebars, Black, 110mm",0,4,$258.00,$0.00,$258.00,$291.54,$120.28,$137.72,53.38%
210000001008,3611720140159,,450904-01,,Product,"Look, Keo 2 Max, Pedals, Composite Body, Cr-Mo axle, Black",0,1,$150.00,$0.00,$150.00,$169.50,$86.99,$63.01,42.01%
210000001016,714401106925,,163128-09,,Product,WTB NANO TCS 700x40K LT FR BRN,0,4,$336.00,$0.00,$336.00,$379.68,$184.00,$152.00,45.24%
210000001017,4717592024081,,250339-02,,Product,TEKTRO AURIGA HYD DISC BRK RR,0,4,$336.00,$0.00,$336.00,$379.68,$160.00,$176.00,52.38%
210000001027,,,,54495,Product,Hollow rear axle 6 speed 136mm,4,2,$30.00,$0.00,$30.00,$33.90,$7.00,$23.00,76.67%
210000001028,,,54500,,Product,"rear axel 5,6 speed hollow 136mm",6,3,$45.00,$2.25,$42.75,$48.31,$9.00,$33.75,78.95%
210000001031,768661118617,,406022,,Product,MTX TRUNK BAG EXP,-2,6,$750.00,$62.50,$687.50,$776.89,$375.00,$312.50,45.45%
210000001038,4026495676236,4026495781329,010956-11-700,,Product,"Schwalbe, Delta Cruiser, 700x35C, Wire, SBC, Clincher, KevlarGuard, 50TPI, 55-85PSI, Beige",0,1,$35.00,$0.00,$35.00,$39.55,$14.99,$20.01,57.17%
210000001072,813249010217,,720210-01,,Product,"Nantucket, Lightship, Classic Basket, 12''X7.5''X9'', Stained",0,1,$93.00,$9.30,$83.70,$94.58,$40.99,$42.71,51.03%
210000001085,,,160455-03,,Product,FR TUBE 24 X 2.30-2.75 SV(35),0,1,$15.00,$0.00,$15.00,$16.95,$6.75,$8.25,55%
210000001124,770612315587,,160309-01,,Product,"EVO, Threadless stem quill adaptor, Fits 28.6mm stem to a 25.4mm steer tube",0,1,$12.59,$0.00,$12.59,$14.23,$12.59,$0.00,0%
210000001130,,,BL-7056599,,Product,black burn outpost,0,2,$90.00,$0.00,$90.00,$101.70,$35.00,$55.00,61.11%
210000001146,,,171233-01,,Product,49N EXTRA LONG PANNIER RACK HARDWARE,1,2,$10.00,$0.00,$10.00,$11.30,$9.00,$1.00,10%
210000001164,4026495627931,,166210-13,,Product,SWB MARATHON RF 700X38W,0,4,$256.00,$0.00,$256.00,$289.28,$128.00,$128.00,50%
210000001177,770612283725,,020056-07,,Product,"EVO, Inner tube, Schrader, 32mm, 12-1/2 x 2-1/4",1,5,$40.00,$0.00,$40.00,$45.20,$12.95,$27.05,67.63%
210000001178,770612331013,,041394-03-26,,Product,"Wheel Shop, Rear 26"" Wheel, 36H Black Alloy Double Wall Evo E Tour 19/ Silver Formula FM-31 Nutted Axle FW hub, Stainless Spokes",0,5,$350.00,$0.00,$350.00,$395.50,$122.60,$227.40,64.97%
210000001184,,4250450711148,720623-01,,Product,"EVOC, Chain cover",1,1,$20.00,$0.00,$20.00,$22.60,$17.49,$2.51,12.55%
210000001198,770612306462,,150282-01,,Product,"Eclypse, Black-Out Race, Expander bolt for carbon steerer, 28.6mm",1,1,$20.00,$0.00,$20.00,$22.60,$8.49,$11.51,57.55%
210000001218,768686072208,,GR-7089185,,Product,REGISTER MIPS MAT BLACK,1,6,$550.00,$13.50,$536.50,$606.25,$274.00,$262.50,48.93%
210000001219,768686129797,,GR-7095263,,Product,REGISTER MIPS MAT TI,-1,4,$360.00,$22.50,$337.50,$381.38,$163.20,$174.30,51.64%
210000001220,768686072246,,GR-7089191,,Product,REGISTER MIPS MAT WHITE,0,5,$470.00,$29.00,$441.00,$498.33,$204.00,$237.00,53.74%
210000001228,768686733260,,BL-7079150,,Product,PISTON 4 FLOOR PUMPMETALLIC SILVE,0,1,$90.00,$0.00,$90.00,$101.70,$45.00,$45.00,50%
210000001237,4715575890579,,251171,,Product,KMC X9 CHAIN 9SP SIL/GRY,0,2,$70.00,$0.00,$70.00,$79.10,$30.00,$40.00,57.14%
210000001238,4026495627252,,166210-03,,Product,SWB MARATHON RF 20X1.75W,0,2,$100.00,$0.00,$100.00,$113.00,$50.00,$50.00,50%
210000001243,710845746482,,319308-06,,Product,RS MXL LT 15x100 (XC-B1) L148,0,1,$82.00,$0.00,$82.00,$92.66,$43.75,$38.25,46.65%
210000001246,853988006102,,178323-01,,Product,WAHOO RPM SPD/CAD BUNDLE,0,1,$115.00,$0.00,$115.00,$129.95,$80.00,$35.00,30.43%
210000001256,770612330948,,041393-01-700,,Product,"Wheel Shop, Front 700C Wheel, 36H Black Alloy Double Wall Evo E Tour 19/ Silver Formula FM-21 QR Hub, Stainless Spokes",0,1,$48.00,$0.00,$48.00,$54.24,$23.99,$24.01,50.02%
210000001260,710845007330,,270044-01,,Product,"Sram, Pulleys for X.0 05-07, X9 S-cage 07-09, X7 S-cage 08-09, pair, 00.0000.200.733",0,1,$55.00,$0.00,$55.00,$62.15,$28.99,$26.01,47.29%
210000001263,710845646188,,380014-01,,Product,"Sram, GXP Team English, BSA, 68/73mm, 24/22mm, Steel, Silver, 00.6415.045.000",-2,5,$272.30,$22.06,$250.24,$282.78,$156.95,$93.29,37.28%
210000001280,4715910019238,,jagbh,,Product,JAG SPT CGX-SL BRK OUT 50M BLK,0,244,$234.20,$0.00,$234.20,$264.65,$73.20,$161.00,68.74%
210000001288,710845622045,,380015-01,,Product,"Sram, GXP Team, Press-fit bottom bracket, 92mm, 41mm, 24/22mm, Steel, Black, 00.6415.033.020",3,2,$122.00,$0.00,$122.00,$137.86,$73.98,$48.02,39.36%
210000001296,766759711665,4715575338033,500176-02,,Product,"KMC, X11.93, Chain, 11sp., 118 Links, Nickel/Black",0,1,$57.00,$11.40,$45.60,$51.53,$30.99,$14.61,32.04%
210000001305,770612310995,,160304-11,,Product,"EVO, E-Tec OS, Stem, 28.6mm, 70mm, ±35°, 31.8mm, Black",1,2,$78.00,$3.40,$74.60,$84.30,$40.45,$34.15,45.78%
210000001315,,,V-353-023-1,,Product,vittoria ZAFFIRO 23 C BLACK,0,1,$30.00,$0.00,$30.00,$33.90,$12.50,$17.50,58.33%
210000001343,770612289352,,040691-02-26,,Product,"Wheel Shop, Rear 26"" Wheel, 36H Silver Alloy Single Wall Alex C1000/ Silver Shimano CB-E110 Nutted Axle Coaster Brake Hub, Steel Spokes",0,1,$95.00,$0.00,$95.00,$107.35,$45.99,$49.01,51.59%
210000001348,710845675270,,941836-01,,Product,"RockShox, 11.6815.022.030, Hose Barb Reverb Remote, Qty 1",0,1,$10.30,$0.00,$10.30,$11.64,$4.99,$5.31,51.55%
210000001359,4260012363814,,173645-01,,Product,GP1-S GRIPSHIFT,11,1,$45.00,$0.00,$45.00,$50.85,$22.50,$22.50,50%
210000001363,58817934322,,254697-02,,Product,"49N STEM HEIGHT EXTENDER, SLVR",-4,7,$266.00,$7.60,$258.40,$291.99,$97.93,$160.47,62.10%
210000001379,710845644672,,500091-01,,Product,"Sram, PC-1031, 10sp chain, 114 links, Powerlock",5,10,$324.00,$0.00,$324.00,$366.12,$211.20,$112.80,34.81%
210000001390,47853132168,,020015-01,,Product,"Kenda, Tube, Schrader, 48mm, 26x1.90-2.125",0,3,$21.59,$0.00,$21.59,$24.40,$10.77,$10.82,50.12%
210000001397,770612305298,,560059-13,,Product,"EVO, E-Force Zero, Seatpost, Black, 27.2mm",0,1,$42.00,$0.00,$42.00,$47.46,$20.99,$21.01,50.02%
210000001408,720018001973,,K-001973,,Product,KRYPTOLOK MINI-7 W/4 CABLE,4,6,$570.00,$28.50,$541.50,$611.90,$267.90,$273.60,50.53%
210000001434,,4026495675413,010970-02-26,,Product,"Schwalbe, HS159, Tire, 26''x1-3/8, Wire, Clincher, SBC, KevlarGuard, 50TPI, Black",0,2,$70.00,$0.00,$70.00,$79.10,$30.18,$39.82,56.89%
210000001442,810815020410,,840062-03,,Product,"Honey Stinger, Organic, Energy Gel, Box of 24, Acai & Pomegranate",0,1,$36.00,$0.00,$36.00,$40.68,$1.50,$34.50,95.83%
210000001448,47853632057,,010845-01-26,,Product,"Kenda, Kross Plus, Tire, 26''x1.75, Wire, Clincher, SRC, 22TPI, Black",2,28,$963.14,$0.00,$963.14,"$1,088.35",$379.96,$583.18,60.55%
210000001464,710845775420,,500123-02,,Product,"Sram, PC-1130, 11sp chain, 120 links, Powerlock",0,5,$175.00,$8.75,$166.25,$187.86,$100.31,$65.95,39.67%
210000001466,47853623406,,011181-07-26,,Product,"Kenda, Nevegal, Tire, 26''x2.10, Wire, Clincher, DTC, 60TPI, Black",1,9,$492.00,$0.00,$492.00,$555.96,$203.31,$288.69,58.68%
210000001471,689228623323,4524667623328,120615-05,,Product,"Shimano, Ultegra CS-R8000, 11sp. Cassette, 11-30T",0,1,$165.00,$0.00,$165.00,$186.45,$102.99,$62.01,37.58%
210000001477,710845504839,,500040-01,,Product,"Sram, PC-830, 8sp chain, 114 links, Powerlink",3,28,$599.95,$0.00,$599.95,$677.95,$251.72,$348.23,58.04%
210000001488,689228089501,,380064-06,,Product,"Shimano, EBBUN26C13X, BB-UN26, Square, BB Shell: 73mm, Axle: 113mm, Steel, Silver",0,1,$25.00,$0.00,$25.00,$28.25,$10.59,$14.41,57.64%
210000001495,58817985997,,258460-01,,Product,"49N BAR,25.4,30MM RISE,640MM",-5,5,$135.00,$3.51,$131.49,$148.58,$67.50,$63.99,48.67%
210000001512,,,GS-7089650,,Product,ACKET II OLIVE/BLACK 46,0,1,$70.00,$0.00,$70.00,$79.10,$70.00,$0.00,0%
210000001521,47853604856,,010846-06-700,,Product,"Kenda, Kwest, Tire, 700x32C, Wire, Clincher, SRC, K-Shield, 30TPI, Black",11,5,$170.00,$0.00,$170.00,$192.10,$83.45,$86.55,50.91%
210000001525,689228403093,,400177-01,,Product,"Shimano, Y1P417000, FC-6800, Crank arm fixing bolt",0,1,$10.00,$0.00,$10.00,$11.30,$2.49,$7.51,75.10%
210000001533,,,345139-01,,Product,SUPER B - FREEWHEEL REMOVER SHIMANO HG WITH CENTER PIN,0,1,$11.00,$0.00,$11.00,$12.43,$6.00,$5.00,45.45%
210000001538,,,255362-04,,Product,ACS PAWS FWL,0,1,$35.00,$0.00,$35.00,$39.55,$17.50,$17.50,50%
210000001540,,,380231-10,,Product,"Shimano, EBBUN55C18, BB-UN55, Square, BB Shell: 73mm, Axle: 118mm, Steel, Silver",0,1,$45.00,$0.00,$45.00,$50.85,$22.59,$22.41,49.80%
210000001547,,,011685-01-24,,Product,"EVO EVO, Knotty, Tire, 24''x1.95, Wire, Clincher, Black",3,3,$77.00,$0.00,$77.00,$87.01,$35.97,$41.03,53.29%
210000001557,770612307889,,020048-04,,Product,"Varia, Adhesive rim tape, 20mm, 45m roll",4,1,$20.00,$0.00,$20.00,$22.60,$10.09,$9.91,49.55%
210000001558,,3420580003517,020058-05,,Product,"Zéfal, Soft PVC Rim Tape, Road, 700C, 16mm, Grey, Unit",2,1,$5.00,$0.00,$5.00,$5.65,$2.19,$2.81,56.20%
210000001559,,3420580003531,020058-06,,Product,"Zéfal, Soft PVC Rim Tape, Hybrid/City, 28'', 18mm, Grey, Unit",3,1,$5.00,$0.00,$5.00,$5.65,$2.19,$2.81,56.20%
210000001565,770612290327,,130080-03,,Product,"EVO, Power Guard LT, Pre-assembled fender set with extra long mud flap 26 x 1.9 to 2.1 (width: 60mm)",0,1,$55.00,$5.50,$49.50,$55.94,$26.09,$23.41,47.29%
210000001566,689228245433,,260021-01,,Product,"Shimano, Acera RD-M360, Rear derailleur, 7/8sp., Black, SGS",3,1,$45.00,$0.00,$45.00,$50.85,$23.09,$21.91,48.69%
210000001567,689228245440,,260021-02,,Product,"Shimano, Acera RD-M360, Rear derailleur, 7/8sp., Silver, SGS",5,4,$180.00,$0.00,$180.00,$203.40,$92.36,$87.64,48.69%
210000001568,689228543119,,260140-03,,Product,"Shimano, Tourney FT RD-FT35-A, Rear derailleur, 6/7sp., w/adapters, SS",0,2,$40.00,$0.00,$40.00,$45.20,$21.18,$18.82,47.05%
210000001570,689228089631,,380064-03,,Product,"Shimano, EBBUN26B17X, BB-UN26, Square, BB Shell: 68mm, Axle: 117.5mm, Steel, Silver",0,1,$20.00,$0.00,$20.00,$22.60,$10.59,$9.41,47.05%
210000001572,764459311420,,640015-02,,Product,"Mirrycle, Brass Duet Bell, Chrome",32,23,$449.49,$35.60,$413.89,$467.69,$218.27,$195.62,47.26%
210000001573,,8715019503979,640761-01,,Product,"Basil, Polka Dot, Bell, 80mm, Black/White Dots",4,1,$28.00,$0.00,$28.00,$31.64,$13.09,$14.91,53.25%
210000001574,,8715019503993,640761-03,,Product,"Basil, Polka Dot, Bell, 80mm, White/Black Dots",0,7,$181.09,$5.60,$175.49,$198.31,$91.63,$83.86,47.79%
210000001575,764459351129,,640771-01,,Product,"Mirrycle, Incredibell Lolo, Bell, Black",0,8,$160.00,$6.00,$154.00,$174.02,$80.72,$73.28,47.58%
210000001582,634154447208,,670585-05,,Product,"Supacaz, Siliconez, Grips, 130mm, 32mm, Gun Metal, Pair",0,1,$26.00,$0.00,$26.00,$29.38,$13.09,$12.91,49.65%
210000001593,4026495821629,,166114-41,,Product,ADX RKT RON 275x2.25K TL PERF,2,2,$168.00,$0.00,$168.00,$189.84,$87.00,$81.00,48.21%
210000001601,58817986147,,258471-01,,Product,49N - DLX ALLOY SEATPOST,0,10,$260.00,$2.73,$257.27,$290.72,$130.00,$127.27,49.47%
210000001602,,,183410-18-01,,Product,ROAD MACHINE SMART 2,2,4,"$1,600.00",$0.00,"$1,600.00","$1,808.00","$1,240.00",$360.00,22.50%
210000001613,,,BE-7100947,,Product,DRIFTER MIPS M/GCRSM/BLK M,0,2,$260.00,$13.00,$247.00,$279.11,$130.00,$117.00,47.37%
210000001614,,,BE-7100948,,Product,DRIFTER MIPS M/GCRSM/BLK L,0,1,$130.00,$0.00,$130.00,$146.90,$65.00,$65.00,50%
210000001617,768686096334,,BE-7088199,,Product,4FORTY MIPSMATTE/GLOSS BLACK L,-1,2,$320.00,$36.00,$284.00,$320.92,$152.10,$131.90,46.44%
210000001618,,,BE-7101659,,Product,SPARK MIPS MAT BLACK,0,2,$200.00,$0.00,$200.00,$226.00,$100.00,$100.00,50%
210000001619,,,BE-7101665,,Product,SPARK MIPS MAT CRSM/BLK,0,2,$200.00,$30.00,$170.00,$192.10,$100.00,$70.00,41.18%
210000001621,,,BE-7101677,,Product,SPARK W MIPSMATWH/BRBL/RBRY,1,1,$100.00,$0.00,$100.00,$113.00,$50.00,$50.00,50%
210000001629,768686677670,,BL-7068254,,Product,16G CO2 BULK THREADEDCARTRIDGES,29,77,$387.73,$9.36,$378.37,$427.67,$307.61,$70.76,18.70%
210000001633,768686731099,,BL-7064519,,Product,BLACKBURN 2'FER LOCAL 60/20FR/RR USB,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,
210000001635,768686149320,,BL-7097041,,Product,DAYBLAZER 65 REAR,4,21,"$1,025.00",$21.50,"$1,003.50","$1,133.96",$522.72,$480.78,47.91%
210000001636,,,BL-7085527,,Product,PLUGGER TUBELESS TIRE REPAIR KIT,3,2,$60.00,$0.00,$60.00,$67.80,$27.50,$32.50,54.17%
210000001637,886798018447,,C-1873001071,,Product,PODIUM CHILL 24OZBLACK,1,18,$412.64,$13.75,$398.89,$450.75,$226.00,$172.89,43.34%
210000001638,886798014913,,C-1873101071,,Product,PODIUM CHILL 24OZWHITE/BLACK,3,21,$532.48,$11.70,$520.78,$588.47,$262.08,$258.70,49.68%
210000001639,,,C-1873402071,,Product,PODIUM CHILL 24OZ LAKEBLUE,0,3,$75.00,$5.00,$70.00,$79.10,$37.50,$32.50,46.43%
210000001641,,,C-1873603071,,Product,PODIUM CHILL 24OZPINK/ULTRAMARINE,5,2,$50.00,$3.25,$46.75,$52.83,$25.00,$21.75,46.52%
210000001642,886798014968,,C-1901001062,,Product,PODIUM DIRT SERIESCHILL 21OZ BLACK,0,6,$180.00,$6.00,$174.00,$196.62,$81.00,$93.00,53.45%
210000001648,,,CT-1023028,,Product,GPRIX 4000 S REFLEX II700 X 28 FOLD BLKCHILI,0,6,$520.00,$40.00,$480.00,$542.40,$315.00,$165.00,34.38%
210000001649,4019238587319,,CT-1007025,,Product,GRAND SPORT RACE 700 X25 FOLD,0,4,$180.00,$0.00,$180.00,$203.40,$120.00,$60.00,33.33%
210000001650,,,CT-1007028,,Product,GRAND SPORT RACE 700 X28 FOLD,0,4,$240.00,$0.00,$240.00,$271.20,$120.00,$120.00,50%
210000001651,,,CT-1003825,,Product,ULTRA SPORT II 700 X25 WIRE BLACK,0,2,$50.00,$0.00,$50.00,$56.50,$30.00,$20.00,40%
210000001652,,,CT-1003928,,Product,ULTRA SPORT II 700 X28 WIRE BLACK,0,3,$75.00,$0.00,$75.00,$84.75,$45.00,$30.00,40%
210000001653,,,CT-1004132,,Product,ULTRA SPORT II 700 X32 WIRE BLACK,0,5,$125.00,$0.00,$125.00,$141.25,$75.00,$50.00,40%
210000001655,,,CT-1412721,,Product,CONTACT PLUS 700 X 28WIRE REFLEX,0,4,$160.00,$0.00,$160.00,$180.80,$84.00,$76.00,47.50%
210000001656,,,CT-1412722,,Product,CONTACT PLUS 700 X 32WIRE REFLEX,0,2,$80.00,$0.00,$80.00,$90.40,$42.00,$38.00,47.50%
210000001658,4019238556780,,CT-1501726,,Product,INNER TUBE 700 X 18-25- PV 42MM - 100G,0,1,$10.00,$0.00,$10.00,$11.30,$5.35,$4.65,46.50%
210000001659,,,CT-1502400,,Product,TUBES 700 X 18-25 -PV 42MM,89,7,$49.00,$0.00,$49.00,$55.37,$21.00,$28.00,57.14%
210000001660,36121102002,,FL-T04,,Product,DRY LUBE 4OZ F5512,2,13,$195.00,$0.00,$195.00,$220.35,$84.50,$110.50,56.67%
210000001662,36121160002,,FL-C04,,Product,WET LUBE 4OZ A57+A57,5,14,$210.00,$0.00,$210.00,$237.30,$91.00,$119.00,56.67%
210000001663,,,FL-K04,,Product,WAX LUBE 4OZ,1,9,$135.00,$0.00,$135.00,$152.55,$58.50,$76.50,56.67%
210000001666,36121006034,,FL-CWE04,,Product,CERAMIC WET LUBE 4OZ,9,5,$91.00,$0.00,$91.00,$102.83,$42.50,$48.50,53.30%
210000001667,,,FL-E20,,Product,ECOTECH DEGREASER 20OZ,0,12,$270.00,$0.00,$270.00,$305.10,$132.00,$138.00,51.11%
210000001668,,,FL-B5140,,Product,DOT BRAKE FLUID 4OZBIG MOUTH,0,1,$15.00,$0.00,$15.00,$16.95,$7.00,$8.00,53.33%
210000001671,,,GR-7072780,,Product,FORAY MIPS MATBLACK/WHITE S,0,2,$240.00,$0.00,$240.00,$271.20,$120.00,$120.00,50%
210000001672,,,GR-7072781,,Product,FORAY MIPS MATBLACK/WHITE M,1,1,$120.00,$18.00,$102.00,$115.26,$60.00,$42.00,41.18%
210000001674,,,GR-7072786,,Product,FORAY MIPS MATWHITE/SILVER S,0,1,$120.00,$0.00,$120.00,$135.60,$60.00,$60.00,50%
210000001680,,,GR-7074763,,Product,TIMBERWOLF MAT BLACK S,0,1,$140.00,$0.00,$140.00,$158.20,$70.00,$70.00,50%
210000001681,,,GR-7074764,,Product,TIMBERWOLF MAT BLACK M,0,1,$140.00,$0.00,$140.00,$158.20,$70.00,$70.00,50%
210000001695,768686071843,,GR-7089131,,Product,VASONA MIPS MAT BLACK,0,3,$255.00,$17.00,$238.00,$268.95,$112.50,$125.50,52.73%
210000001709,,,GR-7089215,,Product,ISODE MIPS MAT BLK UA,0,1,$70.00,$0.00,$70.00,$79.10,$35.00,$35.00,50%
210000001715,,,K-004110,,Product,KEEPER 585 FOLDABLELOCK,0,2,$230.00,$11.50,$218.50,$246.91,$100.00,$118.50,54.23%
210000001718,,,V-3RB-21-25-111,,Product,RUBINO PRO 25 C G+BLACK,1,2,$140.00,$0.00,$140.00,$158.20,$68.00,$72.00,51.43%
210000001719,,,V-3RB-21-28-111,,Product,RUBINO PRO 28 C G+BLACK,0,2,$140.00,$10.50,$129.50,$146.34,$68.00,$61.50,47.49%
210000001720,,,V-3RB-21-30-111,,Product,RUBINO PRO 30 C G+BLACK,2,1,$70.00,$0.00,$70.00,$79.10,$34.00,$36.00,51.43%
210000001722,,,V-355-328-1,,Product,ZAFFIRO PRO 28 C BLACK,0,5,$225.00,$0.00,$225.00,$254.25,$112.50,$112.50,50%
210000001723,,,V-353-023-1,,Product,ZAFFIRO 23 C BLACK,1,4,$120.00,$0.00,$120.00,$135.60,$52.00,$68.00,56.67%
210000001724,,,V-353-025-1,,Product,ZAFFIRO 25 C BLACK,0,1,$13.00,$0.00,$13.00,$14.69,$13.00,$0.00,0%
210000001725,,,V-353-028-1,,Product,ZAFFIRO 28 C BLACK,0,2,$60.00,$0.00,$60.00,$67.80,$26.00,$34.00,56.67%
210000001726,,,V-3Z4-23-30-111,,Product,ZAFFIRO 30 C BLACK,0,4,$120.00,$0.00,$120.00,$135.60,$52.00,$68.00,56.67%
210000001727,,,V-356-032-1,,Product,ZAFFIRO 32 C BLACK,0,3,$90.00,$0.00,$90.00,$101.70,$39.00,$51.00,56.67%
210000001729,8022530006842,,V-3R82628,,Product,RANDONNEUR TECH 28 RG+,0,4,$240.00,$0.00,$240.00,$271.20,$118.00,$122.00,50.83%
210000001730,,,V-3R82632,,Product,RANDONNEUR TECH 32 RG+,0,2,$120.00,$0.00,$120.00,$135.60,$59.00,$61.00,50.83%
210000001737,,,V-3M2-23-55-111,,Product,MEZCAL 27.5X2.25 R,0,10,$450.00,$9.00,$441.00,$498.33,$215.00,$226.00,51.25%
210000001754,770612046962,,560060-09,,Product,"EVO, Kalloy, Seatpost, Black, 400 X 27.0mm",0,1,$30.00,$0.00,$30.00,$33.90,$13.69,$16.31,54.37%
210000001787,,,171230-02,,Product,"49N 26"" - 700C ALLOY RACK SLV",0,5,$149.95,$3.90,$146.05,$165.04,$70.50,$75.55,51.73%
